1	10.1370	3481	Annals of Family Medicine
2	10.1306	30721	AAPG/Datapages
2	10.15530	30721	AAPG/Datapages
3	10.1119	43627	American Association of Physics Teachers
6	10.1120	0	American College of Medical Physics
9	10.1043	0	Allen Press
10	10.1001	632602	American Medical Association
11	10.1257	32809	American Economic Association
12	10.1175	124100	American Meteorological Society
13	10.1029	260084	American Geophysical Union
14	10.1090	143049	American Mathematical Society
15	10.1037	680490	American Psychological Association
16	10.1103	740461	American Physical Society
16	10.29172	740461	American Physical Society (APS)
17	10.1166	72262	American Scientific Publishers
19	10.1164	88836	American Thoracic Society
19	10.1165	88836	American Thoracic Society
19	10.1513	88836	American Thoracic Society
19	10.34197	88836	ATS Scholar
20	10.1116	42733	American Vacuum Society
21	10.1272	8318	The Medical Association of Nippon Medical School
22	10.1146	46162	Annual Reviews
22	10.5260	46162	The Charleston Co.
23	10.21019	4315	American Pharmacists Association
24	10.1152	181436	American Physiological Society
25	10.1239	0	Applied Probability Trust
27	10.1167	51561	Association for Research in Vision and Ophthalmology (ARVO)
28	10.1074	154	American Society for Biochemistry and Molecular Biology
28	10.1194	154	American Society for Biochemistry and Molecular Biology, Journal of Lipid Research
30	10.1061	220331	American Society of Civil Engineers
32	10.1309	7	American Society for Clinical Pathology
33	10.1115	324420	ASME International 
36	10.1124	20931	American Society for Pharmacology & Experimental Therapeutics
37	10.1104	529	American Society of Plant Biologists
37	10.1105	529	American Society of Plant Biologists
37	10.46678	529	Plant Biology iPosters
42	10.1302	22007	British Editorial Society of Bone and Joint Surgery
45	10.1259	38988	British Institute of Radiology
46	10.1066	0	
50	10.1163	611274	Brill
50	10.22434	611274	Wageningen Academic Publishers
50	10.2959	611274	Brill
50	10.3920	611274	Wageningen Academic Publishers
50	10.52004	611274	Journal of the European Mosquito Control Association
56	10.1017	2390234	Cambridge University Press
56	10.1154	2390234	International Centre for Diffraction Data
56	10.1375	2390234	Cambridge University Press (Australian Academic Press)
56	10.33774	2390234	Cambridge University Press pre-prints
56	10.3815	2390234	Cambridge University Press (Society for the Promotion of Roman Studies)
56	10.4039	2390234	Cambridge University Press (Entomological Society of Canada)
56	10.5948	2390234	Cambridge University Press (Mathematical Association of America)
56	10.5949	2390234	Cambridge University Press (CUP)
56	10.7135	2390234	Cambridge University Press (Anthem Press)
56	10.7313	2390234	Cambridge University Press (Nottingham University Press)
63	10.1346	125	Clay Minerals Society
67	10.1071	100222	CSIRO Publishing
69	10.1349	1622	Dartmouth College Library Press
71	10.1358	1142	Thomson Reuters (Prous Science)
71	10.14322	1142	Publons
71	10.4023	1142	Clarivate
72	10.1045	1127	Corporation for National Research Initiatives
73	10.1215	186372	Duke University Press
75	10.1193	2	Earthquake Engineering Research Institute
77	10.1149	179545	The Electrochemical Society
78	10.1006	21046008	Elsevier - Academic Press
78	10.1016	21046008	Elsevier 
78	10.1053	21046008	Elsevier - WB Saunders
78	10.1054	21046008	Elsevier- Churchill Livingstone
78	10.1067	21046008	Elsevier - Mosby
78	10.1078	21046008	Elsevier - Urban & Fischer Verlag
78	10.1157	21046008	Elsevier - Ediciones Doyma
78	10.1197	21046008	Elsevier- Hanley and Belfus Inc.
78	10.1205	21046008	Elsevier - Institution of Chemical Engineers
78	10.1240	21046008	Elsevier- Spektrum Akademischer Verlag
78	10.1331	21046008	American Pharmacists Association
78	10.1367	21046008	Elsevier - Ambulatory Pediatric Associates
78	10.1378	21046008	American College of Chest Physicians
78	10.1383	21046008	Elsevier - Medicine Publishing Company
78	10.14219	21046008	American Dental Association
78	10.1529	21046008	Elsevier - Biophysical Society
78	10.1533	21046008	Woodhead Publishing
78	10.1580	21046008	Elsevier - Wilderness Medical Society
78	10.1602	21046008	Elsevier - American Society for Experimental Neurotherapeutics
78	10.2111	21046008	Elsevier (Society for Range Management)
78	10.2139	21046008	Social Science Electronic Publishing
78	10.21967	21046008	Journal of Bioresources and Bioproducts
78	10.2353	21046008	Elsevier - American Society for Investigative Pathology
78	10.25013	21046008	American Association for Thoracic Surgery
78	10.3129	21046008	Canadian Opthalmological Society
78	10.3182	21046008	Elsevier - International Federation of Automatic Control (IFAC)
78	10.3816	21046008	Elsevier - CIG Media Group LP
78	10.3921	21046008	Elsevier - Colegio Nacional de Opticos-Optometristas de Espana
78	10.4065	21046008	Elsevier - Mayo Clinic Proceedings
78	10.7399	21046008	Farmacia Hospitalaria
78	10.7424	21046008	Elsevier - Central Mining Institute
78	10.7811	21046008	Sociedad Argentina de Radiologia
79	10.15252	14467	EMBO
80	10.1210	117080	The Endocrine Society
81	10.1183	54577	European Respiratory Society 
92	10.1374	0	Muse - Gallaudet University Press
93	10.1365	15389	Springer Fachmedien Wiesbaden GmbH
98	10.1100	513781	Hindawi (The Scientific World)
98	10.1155	513781	Hindawi Limited
98	10.3814	513781	Hindawi Publishing Corporation (Syrexe)
98	10.4061	513781	Hindawi Publishing Corporation (Sage-Hindawi Access to Research)
98	10.5402	513781	Hindawi (International Scholarly Research Network)
98	10.6064	513781	Hindawi (Scientifica)
98	10.7167	513781	Hindawi (Datasets International)
98	10.7217	513781	Hindawi (Conference Papers in Science)
100	10.1123	30953	Human Kinetics
101	10.1024	46222	Hogrefe Publishing Group
101	10.1026	46222	Hogrefe Publishing Group
101	10.1027	46222	Hogrefe Publishing Group
102	10.1377	19541	Project Hope
103	10.1138	0	International Bone and Mineral Society
108	10.1214	31141	Institute of Mathematical Statistics
109	10.1287	45130	Institute for Operations Research and the Management Sciences
111	10.1135	20365	Institute of Organic Chemistry & Biochemistry, Academy of Sciences of the Czech Republic
112	10.1355	25094	ISEAS - Yusof Ishak Institute
113	10.1351	7039	International Union of Pure and Applied Chemistry
116	10.1274	639	BioOne (Japanese Society of Mammalian Ova Research)
118	10.1294	532	Japan Society of Equine Science
119	10.1291	1716	Japanese Society of Hypertension
120	10.1298	329	Japanese Physical Therapy Association
121	10.1293	1298	The Japanese Society of Toxicologic Pathology
122	10.1292	17692	Japanese Society of Veterinary Science
123	10.1269	0	The Japan Radiation Research Society
124	10.1299	325223	The Japan Society of Mechanical Engineers
125	10.1297	937	The Japanese Society for Pediatric Endocrinology
127	10.1159	393332	S. Karger AG
130	10.1310	0	Thomas Land Publishers, Inc.
137	10.1134	322027	Pleiades Publishing
138	10.1179	14325	Maney Publishing
140	10.1108	531235	Emerald (MCB UP)
140	10.35241	531235	Emerald - Emerald Open Research
140	10.5042	531235	Emerald - Pier Professional
141	10.1092	108	Metapress
143	10.1307	2982	Michigan Mathematical Journal
147	10.13186	487107	Eastern Group Psychotherapy Society
147	10.1353	487107	Project MUSE
147	10.26597	487107	JHUP Journals Division
147	10.5403	487107	Oregon Historical Society
147	10.56021	487107	JHUP Books Division
147	10.5699	487107	Modern Humanities Research Association
147	10.7588	487107	World Literature Today
149	10.1305	0	Notre Dame Journal of Formal Logic
150	10.1056	188103	New England Journal of Medicine
155	10.1139	192792	Canadian Science Publishing
160	10.1376	1324	Muse - Penn State Press
162	10.1211	16860	Royal Pharmaceutical Society
162	10.18578	16860	Royal Pharmaceutical Society
163	10.1248	69828	Pharmaceutical Society of Japan
164	10.1068	985	Pion Ltd.
165	10.1332	94695	Bristol University Press
165	10.46692	94695	Bristol University Press
165	10.47674	94695	Bristol University Press
165	10.51952	94695	Bristol University Press
165	10.56687	94695	Bristol University Press
170	10.1192	74249	Royal College of Psychiatrists
171	10.1308	10297	The Royal College of Surgeons of England
175	10.1098	108251	The Royal Society
177	10.1238	0	Royal Swedish Academy of Sciences
177	10.1238	0	Royal Swedish Academy of Sciences
179	10.1106	3013633	Sage Publications - Technomic Publishing Company
179	10.1177	3013633	SAGE Publications
179	10.1191	3013633	Arnold Publishers
179	10.1243	3013633	Research Publishing Services - Professional Engineering Publishing
179	10.1258	3013633	The Royal Society of Medicine
179	10.12679	3013633	Alliance for Children and Families
179	10.1345	3013633	Harvey Whitney Books Co.
179	10.1354	3013633	American College of Veterinary Pathologists
179	10.1369	3013633	Journal of Histochemistry & Cytochemistry
179	10.14240	3013633	SAGE
179	10.15256	3013633	Swiss Medical Press, GmbH
179	10.1528	3013633	Sage Publications- Academy of Traumatology
179	10.1606	3013633	Alliance for Children and Families
179	10.1622	3013633	SagePublications - National Association of School Nurses
179	10.1630	3013633	Sage Publications-International Institute for Environment and Development
179	10.17322	3013633	Sage - Corwin
179	10.2182	3013633	Canadian Association of Occupational Therapists
179	10.2189	3013633	Johnson Graduate School of Management, Cornell University
179	10.2190	3013633	Baywood Publishing
179	10.2511	3013633	TASH
179	10.2968	3013633	Sage Publications - Bulletin of the Atomic Scientists
179	10.31124	3013633	SAGE Publications
179	10.3317	3013633	Sage Publications (JRAAS Limited)
179	10.3818	3013633	Justice Research & Statistics Association
179	10.3821	3013633	Canadian Pharmacists Journal
179	10.4135	3013633	Sage Publications - Reference E-Books
179	10.4137	3013633	Libertas Academica, Ltd.
179	10.4219	3013633	Sage Publications (Prufrock Press, Inc.)
179	10.47515	3013633	SAGE Publications
179	10.47594	3013633	Adam Matthew Digital
179	10.5034	3013633	Excellus Health Plan, Inc.
179	10.5126	3013633	Excellus Health Plan, Inc.
179	10.5153	3013633	Sociological Research Online
179	10.5193	3013633	Association for Experimental Education
179	10.5301	3013633	Wichtig Publishing, SRL
179	10.5367	3013633	IP Publishing
179	10.7182	3013633	North American Transplant Coordinators Organization
180	10.1366	49	Society for Applied Spectroscopy
181	10.1127	31873	Schweizerbart
183	10.1189	0	Society for Leukocyte Biology
186	10.1190	68064	Society of Exploration Geophysicists
186	10.4133	68064	Environmental and Engineering Geophysical Society
186	10.7462	68064	Society of Exploration Geophysicists
187	10.1122	4482	Society of Rheology
189	10.1117	604120	SPIE - International Society for Optical Engineering
191	10.1076	1859	Informa UK (Swets & Zeitlinger Publishers)
192	10.1296	0	
194	10.1055	1011376	Georg Thieme Verlag KG
194	10.1160	1011376	Thieme
194	10.12687	1011376	Thieme (Phlebologie)
194	10.15265	1011376	Thieme GmbH (IMIA Yearbook of Medical Informatics)
194	10.15653	1011376	10.15653 (Tierarztl Prax Ausg G Grosstiere Nutztiere)
194	10.15654	1011376	10.15654 (Tierarztl Prax Ausg K Kleintiere Heimtiere)
194	10.3413	1011376	Thieme (NuklearMedizin/NuclearMedicine)
194	10.3414	1011376	Thieme (Methods of Information in Medicine)
194	10.3415	1011376	Thieme (Veterinary and Comparative Orthopaedics and Traumatology)
194	10.4338	1011376	Thieme (Applied Clinical Informatics)
194	10.5482	1011376	Thieme (Hamostaseologie)
200	10.1086	528542	The University of Chicago Press
200	10.5950	528542	The MRE Foundation
200	10.7208	528542	University of Chicago Press
204	10.1347	273	Uitgeverij Boom
208	10.1522	8363	Universite du Quebec a Chicoutimi
217	10.1372	0	Muse - College Literature
219	10.1142	455210	World Scientific 
221	10.1126	416876	American Association for the Advancement of Science (AAAS)
221	10.34133	416876	American Association for the Advancement of Science (AAAS)
222	10.1373	6	American Association for Clinical Chemistry
222	10.15428	6	American Association for Clinical Chemistry - CCTC
223	10.1352	3343	American Association on Intellectual and Developmental Disabilities
224	10.37206	97	American Association of Physicists in Medicine (AAPM)
229	10.1206	1025	BioOne (American Museum of Natural History)
230	10.1176	102711	American Psychiatric Association Publishing
231	10.1121	170941	Acoustical Society of America 
232	10.1172	37234	American Society for Clinical Investigation
233	10.1200	154864	American Society of Clinical Oncology
233	10.14694	154864	American Society of Clinical Oncology (Educational Books)
234	10.1182	174688	American Society of Hematology
235	10.1128	295342	American Society for Microbiology
237	10.1242	70246	The Company of Biologists
237	10.31981	70246	PreLights (The Company of Biologists)
239	10.1136	984962	BMJ
239	10.1783	984962	Faculty of Family Planning
242	10.1079	122251	CABI Publishing
242	10.12774	122251	CABI Publishing - Evidence on Demand
242	10.31220	122251	AgriXiv
245	10.1273	177	Chem-Bio Informatics Society
246	10.1101	291136	Cold Spring Harbor Laboratory
246	10.1110	291136	
246	10.1261	291136	Cold Spring Harbor Laboratory
246	10.14224	291136	Cold Spring Harbor Laboratory - CSHL Library & Archives
250	10.1051	359313	EDP Sciences
250	10.2515	359313	EDP Sciences
250	10.2516	359313	EDP Sciences
250	10.9742	359313	EDP Sciences
252	10.1289	32697	Environmental Health Perspectives
252	10.5696	32697	Blacksmith Institute
253	10.3792	6998	Project Euclid
254	10.1382	0	Fibre Diffraction Review
257	10.1130	81014	Geological Society of America
259	10.1363	1402	Guttmacher Institute
260	10.1300	11500	Informa UK (Haworth Press, Inc.,)
260	10.1300	11500	Informa UK (Haworth Press, Inc.,)
263	10.1109	4833586	Institute of Electrical and Electronics Engineers
263	10.15325	4833586	Institute of Electrical and Electronics Engineers - Bell Labs
263	10.21629	4833586	Journal of Systems Engineering and Electronics
263	10.23919	4833586	Institute of Electrical and Electronics Engineers
263	10.30941	4833586	Electrical Engineering Press Co. Ltd.
263	10.36227	4833586	Institute of Electrical and Electronics Engineers (IEEE) preprint
263	10.47962	4833586	Institute of Electrical and Electronics Engineers (IEEE) StandardDocs
264	10.1616	143	IFIS Publishing
265	10.1049	279142	Institution of Electrical Engineers
266	10.1070	1129274	Turpion 
266	10.1088	1129274	IOP Publishing
266	10.1209	1129274	IOP Publishing - Europhysics Letters
266	10.1238	1129274	Royal Swedish Academy of Sciences
266	10.35848	1129274	IOP Publishing
268	10.1303	6623	Japanese Society of Applied Entomology & Zoology
269	10.1271	20565	Japan Society for Bioscience, Biotechnology, and Agrochemistry
270	10.1357	1328	Journal of Marine Research/Yale
271	10.1270	4355	Japanese Society of Breeding
272	10.1241	15909	Japan Science and Technology Agency
272	10.52926	15909	Japan Science and Technology Agency (JST)
276	10.1097	2597595	Ovid Technologies (Wolters Kluwer) - Lippincott Williams & Wilkins
276	10.11124	2597595	Joanna Briggs Institute
276	10.1161	2597595	Ovid Technologies Wolters Kluwer -American Heart Association
276	10.1203	2597595	Ovid Technologies (Wolters Kluwer) - International Pediatric Research Foundation
276	10.1212	2597595	Ovid Technologies (Wolters Kluwer) - American Academy of Neurology
276	10.1213	2597595	Ovid Technologies (Wolters Kluwer) - Anesthesia & Analgesia
276	10.1227	2597595	Ovid Technologies (Wolters Kluwer) - Neurosurgery
276	10.1249	2597595	Ovid Technologies (Wolters-Kluwer) - American College of Sports Medicine
276	10.1288	2597595	Ovid Technologies (Wolters Kluwer) - Triological Society
276	10.14309	2597595	American College of Gastroenterology
276	10.1519	2597595	Ovid Technologies (Wolters Kluwer) - National Strength & Conditioning
276	10.1681	2597595	American Society of Nephrology
276	10.2106	2597595	Journal of Bone and Joint Surgery
276	10.2215	2597595	American Society of Nephrology
276	10.2459	2597595	Ovid Technologies (Wolters Kluwer) - Italian Federation of Cardiology
276	10.34067	2597595	American Society of Nephrology (ASN)
276	10.3760	2597595	Chinese Medical Journal
276	10.46986	2597595	ASA Publications
276	10.5435	2597595	American Academy of Orthopaedic Surgeons
278	10.1089	207861	Mary Ann Liebert
281	10.1162	126144	MIT Press
281	10.31859	126144	MIT Press - Blogs
281	10.7551	126144	MIT Press
282	10.1260	6	Multiscience
283	10.1151	171	NIDA/RTI International
285	10.1364	378101	Optica Publishing Group
286	10.1093	6340155	Oxford University Press
286	10.1534	6340155	The Genetics Society of America
286	10.2146	6340155	American Society of Health System Pharmacists
286	10.3382	6340155	Poultry Science Association
286	10.5740	6340155	The Journal of AOAC International
288	10.1042	115036	Portland Press
290	10.1368	0	BioOne (Society of Protozoologists)
291	10.1083	62497	The Rockefeller University Press
291	10.1084	62497	The Rockefeller University Press
291	10.1085	62497	The Rockefeller University Press
291	10.47673	62497	MacroMolecule Wiki
292	10.1039	817413	The Royal Society of Chemistry
294	10.1360	58379	Science in China Press
296	10.1290	10	BioOne (Society for In Vitro Biology)
297	10.1007	15814242	Springer-Verlag
297	10.1013	15814242	Springer Science and Business Media LLC
297	10.1023	15814242	Springer (Kluwer Academic Publishers)
297	10.1038	15814242	Springer Science and Business Media LLC
297	10.1057	15814242	Springer Science and Business Media LLC
297	10.1065	15814242	Springer - Ecomed Publishers
297	10.1114	15814242	Springer (Kluwer Academic Publishers - Biomedical Engineering Society (BMES))
297	10.1140	15814242	Springer-Verlag
297	10.1186	15814242	Springer (Biomed Central Ltd.)
297	10.1208	15814242	American Association of Pharmaceutical Scientists
297	10.1245	15814242	Springer - Society of Surgical Oncology
297	10.1251	15814242	Springer (Biological Procedures Online)
297	10.1361	15814242	Springer - ASM International
297	10.1379	15814242	Springer - Cell Stress Society International
297	10.1381	15814242	Springer - FD Communications
297	10.1385	15814242	Springer - Humana Press
297	10.1557	15814242	Materials Research Society
297	10.1617	15814242	Springer - RILEM Publishing
297	10.17269	15814242	Canadian Public Health Association
297	10.19150	15814242	Society for Mining, Metallurgy & Exploration Inc.
297	10.2165	15814242	Springer - Adis
297	10.26777	15814242	SpringerNature
297	10.26778	15814242	SpringerNature
297	10.33283	15814242	Springer Science and Business Media LLC
297	10.3758	15814242	Springer - Psychonomic Society
297	10.3858	15814242	Springer Science and Business Media LLC
297	10.4056	15814242	Genomic Standards Consortium
297	10.4076	15814242	Springer (Cases Network, Ltd.)
297	10.4333	15814242	Springer - The Korean Society of Pharmaceutical Sciences and Technology
297	10.5052	15814242	Springer - Real Academia de Ciencias Exactas, Fisicas y Naturales
297	10.5819	15814242	Springer - (backfiles)
297	10.7123	15814242	Springer Science and Business Media LLC
297	10.7603	15814242	Springer - Global Science Journals
297	10.7759	15814242	Cureus, Inc.
298	10.1295	16902	Society of Polymer Science, Japan
299	10.1380	6294	The Surface Science Society of Japan
301	10.1080	7184039	Informa UK (Taylor & Francis)
301	10.1081	7184039	Informa UK (Marcel Dekker)
301	10.1174	7184039	Fundacion Infancia y Aprendizaje
301	10.1179	7184039	Maney Publishing
301	10.1185	7184039	Informa UK (Librapharm)
301	10.1198	7184039	Informa UK (American Statistical Association)
301	10.1201	7184039	CRC Press
301	10.1207	7184039	Informa UK (Lawrence Erlbaum Associates, Inc.)
301	10.1300	7184039	Informa UK (Haworth Press, Inc.,)
301	10.1517	7184039	Informa UK (Ashley Publications)
301	10.1531	7184039	Informa UK (Taylor & Francis Books)
301	10.1582	7184039	Illuminating Engineering Society of North America
301	10.1586	7184039	Informa Healthcare (Expert Reviews, LTD)
301	10.1623	7184039	Informa UK (IAHS Ltd.)
301	10.1887	7184039	Informa UK(IOP Books)
301	10.1888	7184039	Informa UK (Encyclopedia of Astronomy and Astrophysics)
301	10.2147	7184039	Dove Medical Press
301	10.2167	7184039	Informa UK (Multilingual Matters)
301	10.2216	7184039	International Phycological Society
301	10.2513	7184039	Informa UK (Lawrence Erlbaum Associates, Inc)
301	10.2753	7184039	M.E. Sharpe
301	10.2976	7184039	Informa UK (Human Frontier Science Program Publishing)
301	10.3109	7184039	Informa UK (Informa Healthcare)
301	10.3110	7184039	Informa UK (Regulatory Affairs)
301	10.3111	7184039	Informa UK (PharmaProjects)
301	10.3137	7184039	Informa UK (Canadian Meteorological and Oceanographic Society)
301	10.3152	7184039	Informa UK (Beech Tree Publishing)
301	10.3155	7184039	Informa UK (Air & Waste Management Association)
301	10.3187	7184039	Informa UK (National Inquiry Services Center/African Journals Online)
301	10.3200	7184039	Informa UK (Heldref Publications)
301	10.3763	7184039	Earthscan
301	10.3810	7184039	JTE Multimedia LLC
301	10.3826	7184039	Informa UK (International Association of Hydraulic Engineering and Research (IAHR))
301	10.3939	7184039	Informa UK (Georg D. W. Callwey GambH and Co., KG)
301	10.4113	7184039	Informa UK (Journal of Maps)
301	10.4161	7184039	Landes Bioscience
301	10.4324	7184039	Informa UK (Routledge)
301	10.5175	7184039	Council on Social Work Education
301	10.5408	7184039	National Association of Geoscience Teachers
301	10.5661	7184039	Nottingham University Press
301	10.7158	7184039	Engineers Australia
309	10.1350	149	Vathek Publishing
310	10.1362	1309	Westburn Publishers
311	10.1002	10281985	Wiley (John Wiley & Sons)
311	10.1034	10281985	Wiley (Munksgaard)
311	10.1046	10281985	Wiley (Blackwell Publishing)
311	10.1096	10281985	Federation of American Society for Experimental Biology
311	10.1111	10281985	Wiley (Blackwell Publishing)
311	10.1112	10281985	London Mathematical Society
311	10.1113	10281985	Wiley (The Physiological Society)
311	10.1118	10281985	American Association of Physicists in Medicine
311	10.1196	10281985	Wiley (New York Academy of Sciences)
311	10.1256	10281985	Wiley (Royal Meteorological Society) 
311	10.1301	10281985	Wiley (International Life Sciences Institute)
311	10.1348	10281985	Wiley (British Psychological Society)
311	10.1359	10281985	Wiley(American Society Bone & Mineral Research)
311	10.14814	10281985	Wiley (Physiological Reports)
311	10.1506	10281985	Wiley (Canadian Academic Accounting Association)
311	10.1516	10281985	Wiley (International Journal of Psychoanalysis)
311	10.1526	10281985	Wiley (Rural Sociological Society)
311	10.1576	10281985	Wiley Blackwell (Royal College of Obstetricians & Gynecologist)
311	10.1581	10281985	Wiley (Robotic Publications)
311	10.1592	10281985	Pharmacotherapy
311	10.1634	10281985	Alphamed Press
311	10.1889	10281985	Society for Information Display
311	10.1890	10281985	Ecological Society of America
311	10.1892	10281985	Wiley (American College of Veterinary Internal Medicine)
311	10.18934	10281985	Wiley
311	10.1897	10281985	Wiley (Society of Environmental Toxicology and Chemistry)
311	10.1901	10281985	Society for the Experimental Analysis of Behavior
311	10.2134	10281985	American Society of Agronomy
311	10.2135	10281985	Crop Science Society of America
311	10.2136	10281985	Soil Science Society of America
311	10.2164	10281985	American Society of Andrology
311	10.21815	10281985	American Dental Education Association
311	10.2746	10281985	Wiley (Equine Veterinary Journal)
311	10.2755	10281985	Wiley Blackwell (Blackwell Publishing - Foundation for Cellular and Molecular Medicine)
311	10.2903	10281985	Publications Office of the European Union
311	10.2966	10281985	Wiley (AHRC Research Centre)
311	10.3162	10281985	Wiley (Comparative Legislative Research Center)
311	10.3170	10281985	Wiley (Opulus Press)
311	10.3322	10281985	Wiley (American Cancer Society) 
311	10.3401	10281985	Wiley (Production and Operations Management)
311	10.3405	10281985	Wiley (New York Academy of Sciences E-Briefings)
311	10.4004	10281985	Wiley (The Wildlife Society)
311	10.4195	10281985	American Society of Agronomy
311	10.4218	10281985	Electronics and Telecommunications Research Institute
311	10.4284	10281985	Southern Economic Association
311	10.4319	10281985	American Society of Limnology and Oceanography, Inc.
311	10.5054	10281985	Wiley (Teachers of English to Speakers of Other Languages, Inc.)
311	10.5694	10281985	Australasian Medical Publishing Co. Pty. Ltd.
311	10.7863	10281985	American Institute of Ultrasound in Medicine
314	10.1250	2408	Acoustical Society of Japan
315	10.1087	0	ALPSP -Association of Learned and Professional Society Publishers
316	10.1021	1918612	American Chemical Society
316	10.26434	1918612	American Chemical Society
316	10.29200	1918612	American Chemical Society (ACS)
316	10.47287	1918612	American Chemical Society (C&EN)
317	10.1063	903871	American Institute of Physics
320	10.1145	617799	Association for Computing Machinery
320	10.14778	617799	VLDB Endowment
324	10.1033	89	EBSCO Publishing
326	10.1266	4405	The Genetics Society of Japan
327	10.1255	420	IM Publications Open LLP
328	10.1143	16579	Japan Society of Applied Physics
328	10.7567	16579	Japan Society of Applied Physics
329	10.1107	156388	International Union of Crystallography
330	10.1253	20985	The Japanese Circulation Society
332	10.1254	16393	The Japanese Pharmacological Society
333	10.1247	1708	Japan Society for Cell Biology
334	10.1267	2790	Japan Society of Histochemistry and Cytochemistry
335	10.1265	2718	Japanese Society for Hygiene
336	10.1264	1437	Japanese Society of Microbial Ecology
340	10.1371	344685	Public Library of Science
340	10.24196	344685	Public Library of Science (PLoS)
341	10.1073	158796	Proceedings of the National Academy of Sciences
344	10.1263	0	The Society for Biotechnology, Japan
345	10.1099	69815	Microbiology Society
349	10.1262	3778	Japanese Society of Animal Reproduction
350	10.1252	9886	The Society of Chemical Engineers Japan
351	10.1137	73470	Society for Industrial and Applied Mathematics
352	10.1387	4902	UPV/EHU Press
353	10.1511	3029	Sigma Xi
357	10.1492	0	Muse - University of St.Thomas - Logos
358	10.1386	32591	Intellect
360	10.1493	0	Muse - University of North Carolina Press
361	10.1494	0	Muse - University of Minnesota Press
362	10.1495	0	Muse - Journal of Social History
363	10.1496	0	Muse - The Americas
364	10.1497	0	Muse - Music Library Association
365	10.1498	0	Muse - University of Hawaii Press
366	10.1499	0	Muse - Kent State University Press
367	10.1500	0	Muse - University of Nebraska Press
369	10.1502	0	Muse- Wayne State University Press
370	10.1518	40	Human Factors & Ergonomics
371	10.1490	0	Muse - Indiana University Press
374	10.14432	2994535	Faculty of Veterinary Medicine - Skopje
374	10.1515	2994535	Walter de Gruyter GmbH
374	10.1524	2994535	Oldenbourg Wissenschaftsverlag
374	10.2202	2994535	Berkeley Electronic Press
374	10.2478	2994535	De Gruyter Poland Sp. z o.o.
374	10.3884	2994535	Walter de Gruyter GmbH (European Journal of Nanomedicine)
375	10.1512	4906	Indiana University Mathematics Journal
376	10.1489	168	American Leprosy Missions
377	10.1521	13821	Guilford Publications
378	10.1504	187589	Inderscience Enterprises Ltd.
379	10.1509	0	American Marketing Association
381	10.1520	26199	ASTM International
382	10.1503	16592	CMA Impact Inc.
382	10.9778	16592	CMA Impact Inc.
384	10.1505	1134	Commonwealth Forestry Association
385	10.1508	5689	International Society of Cytology
386	10.1507	12296	The Japan Endocrine Society
387	10.1491	0	Muse - George Washington University Institute for Ethnographic Research
390	10.1384	477	The Surface Analysis Society of Japan
393	10.1523	42514	Society for Neuroscience
404	10.1199	218	BioOne- American Society of Plant Biologists (Arabidopsis)
404	10.12952	218	BioOne (Elementa)
404	10.1669	218	BioOne (Society for Sedimentary Geology)
404	10.31931	218	BioOne (Freshwater Mollusk Biology and Conservation)
404	10.7872	218	BioOne (Association des Amis des Cryptogames)
408	10.1525	285440	University of California Press
408	10.2191	285440	University of California Press
408	10.2483	285440	University of California Press
410	10.1527	1222	The Japanese Society for Artificial Intelligence
412	10.1532	177	Carden Jennings Publishing Co.
416	10.1530	70164	Bioscientifica
416	10.1677	70164	BioScientifica (Society for Endocrinology)
417	10.1542	92284	American Academy of Pediatrics
418	10.1553	10621	Osterreichische Akademie der Wissenschaften, Verlag
419	10.1535	134	Intel Corp
420	10.1528	0	Sage Publications- Academy of Traumatology
420	10.1528	0	Sage Publications- Academy of Traumatology
421	10.1554	1838	BioOne (Society for the Study of Evolution)
422	10.1541	44716	Institute Electrical Engineers Japan
424	10.1555	23	Mars Informatics
425	10.1556	39822	Akademiai Kiado Zrt.
426	10.11139	19848	Computer Assisted Language Instruction Consortium CALICO
426	10.1558	19848	Equinox Publishing
428	10.1560	900	Laser Pages Publishing Ltd
429	10.1559	0	Cartography & Geographic Information Society
430	10.1562	914	BioOne (American Society for Photobiology)
432	10.1561	4567	Now Publishers
433	10.1564	1510	Research Information Ltd
434	10.1563	1943	American Academy of Implant Dentistry
435	10.1540	1164	Japan Society of Smooth Muscle Research
436	10.1539	12131	Japan Society for Occupational Health
437	10.1536	7377	International Heart Journal Association
438	10.1537	5777	Anthropological Society of Nippon
439	10.1538	4166	Japanese Association for Laboratory Animal Science
440	10.1576	0	Wiley Blackwell (Royal College of Obstetricians & Gynecologist)
440	10.1576	0	Wiley Blackwell (Royal College of Obstetricians & Gynecologist)
460	10.1577	7176	American Fisheries Society
460	10.47886	7176	American Fisheries Society
524	10.1585	4516	Japan Society of Plasma Science and Nuclear Fusion Research
525	10.1584	4031	Pesticide Science Society of Japan
526	10.1578	1232	Aquatic Mammals Journal
527	10.1583	2357	International Society of Endovascular Specialists
530	10.1590	455671	SciELO
530	10.21762	455671	FapUNIFESP (SciELO)
530	10.21800	455671	Ciencia e Cultura
530	10.7476	455671	SciELO
531	10.1588	93	Pearblossom Private School
532	10.1587	34430	Institute of Electronics, Information and Communications Engineers
533	10.1589	8367	The Society of Physical Therapy Science
535	10.1591	81	Competence Network Pediatric Oncology & Hematology
536	10.1593	0	Neoplasia Press
538	10.1595	975	Johnson Matthey
558	10.1596	33098	The World Bank
